评论人的ID,评论人网名,评论人VIP等级,评论人头像网址,评论编号,评论时间,点赞量,评论内容,ip地址
3224663275,moonry-暮月,0,http://p1.music.126.net/uL7ehQ9USAhnOEdqWzR41A==/109951168258036837.jpg,5722639364,2022-08-08,4,怎么突然都没版权啦！？,
1534888743,whyyy_yy,0,http://p1.music.126.net/z2gcEvcMHvABVsoiCGez0w==/109951166604655694.jpg,5722483677,2022-08-08,1,不可能吧哈哈😅,
1534888743,whyyy_yy,0,http://p1.music.126.net/z2gcEvcMHvABVsoiCGez0w==/109951166604655694.jpg,5722483677,2022-08-08,1,不可能吧哈哈😅,
1432979048,-只是因为喜欢啊,6,http://p1.music.126.net/obpAQg5bVh5iiTVaoGewjw==/109951165083193603.jpg,5722466144,2022-08-08,3,版权呢？版权呢？版权呢？@网易云音乐 @云音乐小秘书,
1972516844,我好困我好饿,4,http://p1.music.126.net/IjYaVWF5qm0FJfqMxhtjpA==/109951168488157709.jpg,5722450496,2022-08-08,0,我。怎么没版权了,
372745692,今天只想和自己玩,5,http://p1.music.126.net/zo4CaIwWCybksy8Pn9wPwQ==/109951168506954395.jpg,5722424334,2022-08-08,0,版权没了 我焯,
1534888743,whyyy_yy,0,http://p1.music.126.net/z2gcEvcMHvABVsoiCGez0w==/109951166604655694.jpg,5722241414,2022-08-08,0,怎么可能😅弹还在哈,
1862848641,TaylorSwiftHusband,6,http://p1.music.126.net/fPoAU0DG3njfEJi8FHI47g==/109951167235678288.jpg,5722211019,2022-08-08,8,@云音乐曲库 wc 你没事吧？bts和iu都没了？？？,
3927894818,木柚由木,0,http://p1.music.126.net/tQjY79WZsOjq1hby4FW3mA==/109951168424140009.jpg,5722189686,2022-08-08,0,哈哈哈哈，下次肯定不做了,
3469326793,被米津玄師诱拐的二臂,0,http://p1.music.126.net/qRHwHBxqz1-mr_aSr5wf8Q==/109951167698641509.jpg,5722153296,2022-08-08,0,网易云我问你，你把IU弄哪去了？？？我真服了,
2125927081,Daylight_DMAE,6,http://p1.music.126.net/g-s69XYTlgcKR0ioF5R4lg==/109951168273903859.jpg,5722146604,2022-08-08,6,版权没了这么多😅,
108068266,魔法少女刘全鑫,0,http://p1.music.126.net/BkHFDnK0Ue6dndQt3hZPMg==/18965476068059946.jpg,5722050546,2022-08-08,0,开头我以为是我公司的门禁哈哈哈哈哈,
613451727,小花Kimmy,5,http://p1.music.126.net/q0BpY8QdmGgd7NPZfW1o6A==/109951167922813411.jpg,5722021917,2022-08-08,6,不是吧？？？刚开心了两天网易云你没事吧？？？？为什么要下架啊…………,
3417157259,EtaUrsaeMajoris,6,http://p1.music.126.net/RIjPzx0wPy6gVpX5L2AylA==/109951168189916558.jpg,5722018445,2022-08-08,6,你为啥要下架iu的歌啊不理解@网易云音乐 ,
1507395416,dorka1,7,http://p1.music.126.net/TLJfoqmHc64yGRSYT3fMHA==/109951164608296422.jpg,5721922578,2022-08-08,7,为了bigbang不要iu我不能接受,
1705322147,六晓梦圆,6,http://p1.music.126.net/JoLbxNv2EKyoQQUtDZEOnw==/109951164875294614.jpg,5721890087,2022-08-08,39,本以为SM、YG的版权给云的Kpop开了个好头，这刚开好头后院就起火了，看来云的Kpop版权之路还很长，@网易云音乐 快救火吧，不然又得因为U流失一部分用户，加油吧,
377394830,愿失踪人格再无精分,0,http://p1.music.126.net/ayi9qCp1JXOPZ4X-sRotEw==/109951168222347186.jpg,5721885556,2022-08-08,13,真的深夜破防了 iu的版权是最后的底线 已经把能下载都下载了 跑路了,
1996017608,夏天来个冰阔落,6,http://p1.music.126.net/d3eVjs92woqMPZZKdqVwnQ==/109951165804442221.jpg,5721881268,2022-08-08,3,梦做的很好，下次别做了）））,
1996017608,夏天来个冰阔落,6,http://p1.music.126.net/d3eVjs92woqMPZZKdqVwnQ==/109951165804442221.jpg,5721880658,2022-08-08,1,现在又回到版权全无[怒],
135371182,齐是真的齐_,6,http://p1.music.126.net/Quw5XHVheXGmuvEkfIviLA==/109951164246412108.jpg,5721847484,2022-08-08,0,好像和leon版权到期了 aoa也没了[惶恐],
1599322127,雨翼繁峙,5,http://p1.music.126.net/fmzFBThelOushy0a34pw_w==/109951167842064127.jpg,5721814720,2022-08-07,3,其他歌的版权呢[多多大哭],
2128579064,一号线季曰,5,http://p1.music.126.net/kHyrknw-qNxbpfD_EcO5VA==/109951168196233457.jpg,5721813539,2022-08-07,0,为了阿严过来的。,
248922904,Noddle_Sp,7,http://p1.music.126.net/aPPk2E9FUGR-Z4ZAbMnBUg==/109951162922508696.jpg,5721813772,2022-08-07,7,你可真秀，我会员都满级了，你跟说没版权[西西疑问],
1879392613,古樱巷,0,http://p1.music.126.net/dGOfT8KOKlV6POvVU8qCdw==/109951165147050341.jpg,5721795479,2022-08-07,0, okey dokey,
1383305937,賢梦环游记,0,http://p1.music.126.net/hZzk3so7niT6ulm-6gxHug==/109951168170600156.jpg,5721792587,2022-08-07,0,？？？U版权没了😭,
1862848667,-妄想感伤代偿联盟,0,http://p1.music.126.net/1ghrLhXxntl0eCLsNp_jfA==/109951165377352828.jpg,5721707648,2022-08-07,2,版权呢？、、、、？？iu的版权也能丢啊,
1862848667,-妄想感伤代偿联盟,0,http://p1.music.126.net/1ghrLhXxntl0eCLsNp_jfA==/109951165377352828.jpg,5721707648,2022-08-07,2,版权呢？、、、、？？iu的版权也能丢啊,
552571835,大碗薯条,5,http://p2.music.126.net/OSWfUCuyH-NNSk2zKelFUA==/109951166921926667.jpg,5721318005,2022-08-07,1,告诉大家一个可以在线听的方法，有本地文件的点升级音质升级完的几秒钟是可以上传音乐云盘的[奸笑],
1839916587,Oris糖,6,http://p2.music.126.net/d5SJZ9KS09FtJiB0NL0xOg==/109951168005558278.jpg,5721240523,2022-08-07,0,免费送会员 送给可爱的粉丝，还有四张送完等下个月,
2017811418,Asfevens,0,http://p2.music.126.net/JYvHIPSlvtcgKJdQIZXekQ==/109951168264905116.jpg,5721242363,2022-08-07,2,我天，啥都没了,
1862921087,Swaggyp_06,6,http://p2.music.126.net/ICNg3DmeYR0B2AegZEnJeA==/109951167745133558.jpg,5721199289,2022-08-07,3,听的好好的，突然黑一片，幸好我提前下载了[幽灵],
4046233601,小黎吃什嚒,0,http://p2.music.126.net/2kM4-YnjplEOXHBkylkl4w==/109951168503834333.jpg,5721193763,2022-08-07,1,一个字wyy“抠”,
1882627803,AKAtttttttt,0,http://p2.music.126.net/NsVNTQz25YRsnI-q3dIyuA==/109951167120658450.jpg,5721067339,2022-08-06,1,好突然没了[流泪][流泪][流泪][流泪],
247102107,心晴_DM1x,0,http://p2.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5720885190,2022-08-06,0,哈哈,
247102107,心晴_DM1x,0,http://p2.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5720885190,2022-08-06,0,哈哈,
2047679484,也白太白,6,http://p2.music.126.net/0RteoYG8SzTkN2yWslmfTw==/109951168423669811.jpg,5720736989,2022-08-06,1,[多多大笑][多多耍酷][多多比耶][多多大哭][多多瞌睡][多多难过][多多笑哭][多多可怜][多多无语][多多捂脸][多多亲吻][多多调皮][西西心动][西西发怒][西西惊讶][西西奸笑][西西晕了][西西机智][西西惊吓][西西流汗][西西呕吐][西西再见][西西疑问],
1689767751,划水达人,1,http://p2.music.126.net/g19zBCn5A_bTueTbNWMm4g==/109951168291263996.jpg,5720698132,2022-08-06,11,我真受不了你了wyy😅,
568808102,Kinsey_ts,0,http://p2.music.126.net/hzaQ0ablVWzIaESMeujbxA==/109951167408226519.jpg,5720691968,2022-08-06,11,笑死了 网易云自己不签约怪谁,
568808102,Kinsey_ts,0,http://p2.music.126.net/hzaQ0ablVWzIaESMeujbxA==/109951167408226519.jpg,5720692781,2022-08-06,5,网易云自己加油吧,
3442860456,恩恩恩恩恩恩恩恩恩对,0,http://p2.music.126.net/YMWYVG3d2OFhy0JJI47LGg==/109951167869235405.jpg,5720657242,2022-08-06,4,再见,
611195803,c1osed_,0,http://p2.music.126.net/XbVEllDUoU3yaGkJ7rE1PA==/109951166521363985.jpg,5720645868,2022-08-06,5,？？？？？iu版权呢？？？？,
611195803,c1osed_,0,http://p2.music.126.net/XbVEllDUoU3yaGkJ7rE1PA==/109951166521363985.jpg,5720645868,2022-08-06,5,？？？？？iu版权呢？？？？,
4004760707,苏梓卿xi,0,http://p2.music.126.net/BZ-EsqBAkoQxYgdbXqoRxg==/109951167251432011.jpg,5720575196,2022-08-06,5,我真的谢谢网易云用了好几年IU歌全下了,
1730605757,无识404,1,http://p2.music.126.net/k4MNEqGJlKqBttum_C8XIw==/109951168235722916.jpg,5720557893,2022-08-06,3,版权呢??我真服了,
1620417006,知丘_U,0,http://p2.music.126.net/JrCWXYKimBrmiNmPWi385Q==/109951167703488650.jpg,5720543830,2022-08-06,2,啊啊啊啊啊啊啊你还我版权,
1620417006,知丘_U,0,http://p2.music.126.net/JrCWXYKimBrmiNmPWi385Q==/109951167703488650.jpg,5720543830,2022-08-06,2,啊啊啊啊啊啊啊你还我版权,
132387186,Pacow,6,http://p2.music.126.net/sPok9PcVG6S73-bMyuMo6Q==/109951167964588824.jpg,5720523977,2022-08-06,5,不是？真的就不想让我用了？,
2045830207,TaylorSwift_-I_U_,6,http://p2.music.126.net/hcz96_2DfqLQc9AmtXbWBA==/109951167724606767.jpg,5720514601,2022-08-06,6,版权啊啊啊啊啊啊啊啊啊啊啊！,
4969654543,努力幸运上上岸,6,http://p2.music.126.net/giL-aceXiSujbnhTUkV5Cg==/109951167287785452.jpg,5720475157,2022-08-06,9,啊啊啊啊啊你还我版权,
4945877750,四月别叹息,6,http://p2.music.126.net/bdt-ncy_8shTCIjiJ1G5UQ==/109951166271201385.jpg,5720450385,2022-08-06,328,一夜之间….原来495首怎么只剩现在这几十首了网易云你怎么回事啊啊啊啊啊,
513523521,我下班了蟹老板estp,3,http://p2.music.126.net/ap5fMxrJRPjA1qtwaYm84w==/109951168107178600.jpg,5720440976,2022-08-06,16,我刚高兴回来了很多版权，结果iu的没了？？,
1524517308,唔哩知恩呐,0,http://p2.music.126.net/xBgtIvRuRhsUrqmLwvo1TQ==/109951165680648072.jpg,5720383636,2022-08-06,2,版权要光光了[流感][生气][生气],
122736781,金赛纶de,0,http://p2.music.126.net/HicZnj9_CQNxKU8SFn3-IA==/109951166608551540.jpg,5720376768,2022-08-06,5,去年版权就走了，今年老歌也到期了而已,
80186524,Klute,0,http://p2.music.126.net/I7hrDk4XI-YMFNbMeU3tnw==/109951166062765421.jpg,5720372384,2022-08-06,2,版权呢？？？？？,
80186524,Klute,0,http://p2.music.126.net/I7hrDk4XI-YMFNbMeU3tnw==/109951166062765421.jpg,5720372384,2022-08-06,2,版权呢？？？？？,
247102107,心晴_DM1x,4,http://p2.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5720335740,2022-08-05,7,QQ音乐偷版权,
1796502690,黑猪乔治Flypig,0,http://p2.music.126.net/BCk3QZpQml8MvSm-iyEIwA==/109951167603264433.jpg,5720344163,2022-08-05,1,版权呢？,
3353464874,-有枝-,0,http://p2.music.126.net/qxxDMad4yt2F0YB6ZAGcjg==/109951167929180316.jpg,5720342485,2022-08-05,1,[流感][流感],
442736414,杂狗切糕,0,http://p2.music.126.net/WvP_dN9mHVEetzw4I6H-3Q==/109951167756251580.jpg,5720338100,2022-08-05,4,我QQyy都卸了，你给我整这出,
1620417006,知丘_U,0,http://p2.music.126.net/JrCWXYKimBrmiNmPWi385Q==/109951167703488650.jpg,5720333811,2022-08-05,3,死都不会给腾讯花钱的，搞垄断真有你的,
1649628174,钦羡crime,6,http://p2.music.126.net/H0yc0E765cUC9Hw8uZvCYw==/109951168509550080.jpg,5720329469,2022-08-05,3,真有你的tx，半夜偷版权,
1649628174,钦羡crime,6,http://p2.music.126.net/H0yc0E765cUC9Hw8uZvCYw==/109951168509550080.jpg,5720328539,2022-08-05,4,tx偷家,
591267475,1lrq,5,http://p2.music.126.net/sEx8bvxJgise8CrbOAxnhw==/109951168506062357.jpg,5720327454,2022-08-05,5,我超 iu版权怎么没了,
247102107,心晴_DM1x,4,http://p2.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5720328304,2022-08-05,1,没版权了,
591267475,1lrq,5,http://p2.music.126.net/sEx8bvxJgise8CrbOAxnhw==/109951168506062357.jpg,5720327349,2022-08-05,2,iu版权呢？,
1620417006,知丘_U,0,http://p2.music.126.net/JrCWXYKimBrmiNmPWi385Q==/109951167703488650.jpg,5720319315,2022-08-05,0,被无语死了,
122736781,金赛纶de,0,http://p2.music.126.net/HicZnj9_CQNxKU8SFn3-IA==/109951166608551540.jpg,5720298476,2022-08-05,0,这些和弹都是在上次规定之前就被隔壁买好了独家了，要不是反垄断，SM和yg也回不来,
,,0,,,,,,
1333027140,R-isoou,0,http://p2.music.126.net/re9KKhCXqa2libo4uKeHxQ==/109951168495231441.jpg,5720239959,2022-08-05,4,《反垄断》看到歌单灰了一半是真的气😅,
2087739018,1isuu,5,http://p2.music.126.net/uTTkmYUGtZIQEpL6Jwj_Fw==/109951168098991107.jpg,5720231236,2022-08-05,3,就是啊我都气死了！我两百首的歌单一半都是灰的都快崩溃了,
3926137292,烟花易冷_5tSs,2,http://p2.music.126.net/OcEIADfLMdJMWg7nI3Lbsw==/109951167117805668.jpg,5720215638,2022-08-05,1,怎么没版权了啊,
5055836276,Melynlas,5,http://p2.music.126.net/dlI8QB0_2aM0SuyLUIauwg==/109951168426497776.jpg,5720206654,2022-08-05,5,网易云音乐！！！！！版权怎么又没了！！！！！！,
1940328557,戴上猫面具的我,1,http://p2.music.126.net/EuEFW0TF0vrWiN2wCt2oSw==/109951166479445200.jpg,5720174692,2022-08-05,1,我真的是无语网易云了，这么多都没版权了,
1724029006,末日最後的信,6,http://p2.music.126.net/3PdBEvPHHx5Pm6UhhZdwgg==/109951168033571895.jpg,5720138567,2022-08-05,3,没有版权了,
1705322147,六晓梦圆,6,http://p2.music.126.net/JoLbxNv2EKyoQQUtDZEOnw==/109951164875294614.jpg,5720124800,2022-08-05,7,不是好几首，是几乎都没有了[流泪],
5134238925,resplendentlikestars-,0,http://p2.music.126.net/3q4-StpLJldU3EC1H-vmZQ==/109951168306907347.jpg,5720097468,2022-08-05,25,为什么好几首歌的版权都没有了,
1705322147,六晓梦圆,6,http://p2.music.126.net/JoLbxNv2EKyoQQUtDZEOnw==/109951164875294614.jpg,5720091621,2022-08-05,2,WC，Kakao版权集体消失,
415144475,Trivial_Q,0,http://p2.music.126.net/wtId5TuTON0psE3RdldhPA==/109951167920549203.jpg,5716561863,2022-07-31,0,我想问一下zico那首it's the truth是什么歌呀 我怎么没找到 我高中很喜欢的[流泪],
415144475,Trivial_Q,0,http://p2.music.126.net/wtId5TuTON0psE3RdldhPA==/109951167920549203.jpg,5716561863,2022-07-31,0,我想问一下zico那首it's the truth是什么歌呀 我怎么没找到 我高中很喜欢的[流泪],
132566731,Puzzle43,0,http://p2.music.126.net/4lSuO09iPPK9wRgMLouPMQ==/109951168509155145.jpg,5710715345,2022-07-24,0,没有相爱，只有自己,
132566731,Puzzle43,0,http://p2.music.126.net/4lSuO09iPPK9wRgMLouPMQ==/109951168509155145.jpg,5710714472,2022-07-24,2,现在是十二点零七分,
132566731,Puzzle43,0,http://p2.music.126.net/4lSuO09iPPK9wRgMLouPMQ==/109951168509155145.jpg,5710714472,2022-07-24,2,现在是十二点零七分,
132566731,Puzzle43,0,http://p2.music.126.net/4lSuO09iPPK9wRgMLouPMQ==/109951168509155145.jpg,5710714472,2022-07-24,2,现在是十二点零七分,
132566731,Puzzle43,0,http://p2.music.126.net/4lSuO09iPPK9wRgMLouPMQ==/109951168509155145.jpg,5710714472,2022-07-24,2,现在是十二点零七分,
1326062713,英国13,2,http://p2.music.126.net/vUcPjbHCvjIvsEj4Mm1ELg==/109951166617194855.jpg,5707309420,2022-07-19,0,神奇电梯😯,
1466550470,小白兔黏牙_,0,http://p2.music.126.net/YwlLW2xVVFZdD19Iu6XNSA==/109951164817527760.jpg,5703177892,2022-07-13,1,灵魂伴侣,
4994044357,今天乖乖吃饭了吗-,0,http://p2.music.126.net/mcYfoNHWeci9r_6cDQr7Mg==/109951167693073135.jpg,5701005273,2022-07-10,0,物极必反,
,,0,,,,,,
,,0,,,,,,
2016947896,ONEzeo_,0,http://p2.music.126.net/_Jmygq9VLn82gaU5EO1AxA==/109951166550438024.jpg,5697214348,2022-07-05,0,哈哈哈哈哈哈哈,
2016947896,ONEzeo_,0,http://p2.music.126.net/_Jmygq9VLn82gaU5EO1AxA==/109951166550438024.jpg,5697214348,2022-07-05,0,哈哈哈哈哈哈哈,
2016947896,ONEzeo_,0,http://p2.music.126.net/_Jmygq9VLn82gaU5EO1AxA==/109951166550438024.jpg,5697214348,2022-07-05,0,哈哈哈哈哈哈哈,
1803076788,iij-yzzz,0,http://p1.music.126.net/xyiRfQY6F9xZexojJLNFXQ==/109951167738797370.jpg,5695322805,2022-07-02,1,哈哈哈哈 不高兴就去soul,
411230013,yoyo82x,5,http://p1.music.126.net/Wpok1XOo-gVzPMW3jFgu1g==/109951168199080143.jpg,5694712725,2022-07-01,1,嗨嗨嗨～～～～,
3580284903,_幻想甜度_,1,http://p1.music.126.net/DwLoin4jNvuydET89JRk0A==/109951167963393064.jpg,5686892653,2022-06-20,1,双重否定等于肯定,
3581198070,达咩Smoking,0,http://p1.music.126.net/9aV9CYzCHicWyW6kbQdJ2g==/109951167969811504.jpg,5686364261,2022-06-19,0,超顶,
3581198070,达咩Smoking,0,http://p1.music.126.net/9aV9CYzCHicWyW6kbQdJ2g==/109951167969811504.jpg,5686364261,2022-06-19,0,超顶,
124080335,16-Clsr,5,http://p1.music.126.net/YqZYC_4X9whgItk8QuyZBQ==/109951163880426551.jpg,5682275394,2022-06-13,1,好喜欢封面,
3442860456,恩恩恩恩恩恩恩恩恩对,0,http://p1.music.126.net/YMWYVG3d2OFhy0JJI47LGg==/109951167869235405.jpg,5681372965,2022-06-11,5,要命了这个声音,
1455668960,zz沉没lonely,0,http://p1.music.126.net/stt_ecCxfsI4uBsV8vp3DQ==/109951166082160954.jpg,5677818658,2022-06-07,1,我最上头的一首,
111708069,i一u丶,0,http://p1.music.126.net/rCMZwcLatGhOk1rNR1bT2Q==/109951167492424865.jpg,5673564789,2022-06-01,6,传闻，iu是小叔控，唯一男友也是小叔辈，金牛座的人，跟一部分是小叔控，小叔控，年纪大，6-10岁之间,
111708069,i一u丶,0,http://p1.music.126.net/rCMZwcLatGhOk1rNR1bT2Q==/109951167492424865.jpg,5673564789,2022-06-01,6,传闻，iu是小叔控，唯一男友也是小叔辈，金牛座的人，跟一部分是小叔控，小叔控，年纪大，6-10岁之间,
3921939528,反杀闰土的猹yytt,0,http://p1.music.126.net/nzQjkf07lxmxrCn3x0mT5Q==/109951166622616907.jpg,5672671841,2022-05-30,0,zico！！！,
3921939528,反杀闰土的猹yytt,0,http://p1.music.126.net/nzQjkf07lxmxrCn3x0mT5Q==/109951166622616907.jpg,5672671841,2022-05-30,0,zico！！！,
328413549,蘑菇小鹅,0,http://p1.music.126.net/MMkdttAzRfizbdsvLWBwFw==/18531168976265783.jpg,5669938785,2022-05-26,0,I,
328413549,蘑菇小鹅,0,http://p1.music.126.net/MMkdttAzRfizbdsvLWBwFw==/18531168976265783.jpg,5669934698,2022-05-26,0,n啧我爷爷zo我想一下吧,
328413549,蘑菇小鹅,0,http://p1.music.126.net/MMkdttAzRfizbdsvLWBwFw==/18531168976265783.jpg,5669935466,2022-05-26,0,o,
115534151,我是斑马黑白格,0,http://p1.music.126.net/sDCj5UcOPHZyQG1pRyf6dg==/109951164926313596.jpg,5660885680,2022-05-14,0,为啥不和仁娜欧尼一起唱,
494391979,金发坏女人,0,http://p1.music.126.net/ttqmuB79twwSBhWt7MUBZw==/109951167205383029.jpg,5659161782,2022-05-12,0,失踪了这哥,
1775712874,朴宰范不是煲仔饭呀,0,http://p1.music.126.net/syaC_AFZGw1rmdELpwA-Pw==/109951168323001024.jpg,5656950114,2022-05-08,0,郑帝元为啥还不出专辑我想知道🌚,
1775712874,朴宰范不是煲仔饭呀,0,http://p1.music.126.net/syaC_AFZGw1rmdELpwA-Pw==/109951168323001024.jpg,5656950114,2022-05-08,0,郑帝元为啥还不出专辑我想知道🌚,
3581198070,达咩Smoking,0,http://p1.music.126.net/9aV9CYzCHicWyW6kbQdJ2g==/109951167969811504.jpg,5650229744,2022-04-30,1,就是很甜又很清爽的声音 [色][色][色][色][色] 我直接爱,
1667207063,夢見和你在看海,5,http://p1.music.126.net/GZYyE-C8eE5qnqyN_YWqzA==/109951167701796795.jpg,5647336772,2022-04-26,0,好喜欢开头!!!!,
628299758,咸鱼没有狗,0,http://p1.music.126.net/mcHT04gFurPkpRINvKG4Cw==/109951168496030639.jpg,5647109262,2022-04-26,0,我不李姐 那是什么声音啊,
399342703,__Ann_nnA__,0,http://p1.music.126.net/IBbwO10rBQASQUnBPMveEg==/109951166280919706.jpg,5644460950,2022-04-23,2,小号好听,
3581198070,达咩Smoking,0,http://p1.music.126.net/9aV9CYzCHicWyW6kbQdJ2g==/109951167969811504.jpg,5644123811,2022-04-22,1,哈哈哈应该是希望他们的生活都幸福快乐,
322394775,无人岛床垫,0,http://p1.music.126.net/73KWxCLrSvJz63p5v164yw==/109951168284383674.jpg,5641177969,2022-04-18,0,莫？他两是真的吗[西西心动],
1457190535,李知金银铜,6,http://p1.music.126.net/2--OdGgIdg94DkVnPNtSmA==/109951168189462128.jpg,5636793108,2022-04-13,0,先留个名,
423594005,排骨炸酱乌冬面,6,http://p1.music.126.net/1vNLKFoRIPBIGN__waBYfQ==/109951168494451076.jpg,5630476504,2022-04-06,2,2：37后的那一小段真的太太太好听了,
339832329,阿羡的魏魏魏思语,0,http://p1.music.126.net/CbNZGZZ8DgkVDMqXj2pOmg==/109951164522884992.jpg,5625067065,2022-03-31,0,晚安！,
339832329,阿羡的魏魏魏思语,0,http://p1.music.126.net/CbNZGZZ8DgkVDMqXj2pOmg==/109951164522884992.jpg,5625067065,2022-03-31,0,晚安！,
339832329,阿羡的魏魏魏思语,0,http://p1.music.126.net/CbNZGZZ8DgkVDMqXj2pOmg==/109951164522884992.jpg,5625067065,2022-03-31,0,晚安！,
1747352534,me-ism,0,http://p1.music.126.net/nnp-CZzcTmKZ6gpWN2SObA==/109951168172840110.jpg,5623573530,2022-03-29,1,here,
593989933,Calvados-G,6,http://p1.music.126.net/lpD8R-u-dijkvT-32wpbXA==/109951167060899402.jpg,5623115342,2022-03-28,0,有多少人是因为我的音乐罐子才来的,
3904960941,慕寒知篱mio,4,http://p1.music.126.net/rD3U8wRnnzMIFW1rOv8eFw==/109951166857270209.jpg,5619200861,2022-03-24,0,哈哈哈哈  不慌在的,
3927894818,木柚由木,0,http://p1.music.126.net/tQjY79WZsOjq1hby4FW3mA==/109951168424140009.jpg,5617686507,2022-03-22,1,我昨天做梦梦见iu的歌全没版权了，给我吓醒了,
3274477686,IU的女人不能输,1,http://p1.music.126.net/25CBzue_43lw-TxEwJ9nNg==/109951167837383716.jpg,5616685774,2022-03-21,0,哈哈哈哈,
,,0,,,,,,
1451416659,broker-dream,0,http://p1.music.126.net/BpsxsIZNDUVO-T1w3UMyrw==/109951166432090779.jpg,5614279618,2022-03-18,5,或许你知道她是韩国纳税大使不[大哭],
1674181213,臭屁恩爱吃巧克力,0,http://p1.music.126.net/5AdDn7Pq4XwxTtX9li5Rtg==/109951165872174418.jpg,5611785440,2022-03-15,0,这儿,
1674181213,臭屁恩爱吃巧克力,0,http://p1.music.126.net/5AdDn7Pq4XwxTtX9li5Rtg==/109951165872174418.jpg,5611785440,2022-03-15,0,这儿,
588036410,到底是谁占了我的id,0,http://p1.music.126.net/7rX6bCLmwQYB8Zwf-9JXMg==/109951166205121843.jpg,5610546328,2022-03-13,7,有人和我一样因为最近那个feat心寒所以来回顾这首了吗,
1688472671,薄荷清汤挂面,6,http://p1.music.126.net/QrgwR8zaWHAEbGJPJi7n2g==/109951168505373295.jpg,5610104690,2022-03-13,0,你好 我的灵魂伴侣,
548212227,是阿米呀嘻嘻,0,http://p1.music.126.net/h4C8Jbc2HWMv4o5hGJg-Zw==/18743374720700104.jpg,5609514969,2022-03-12,1,+朴宰范,
1866027822,lior_yq,0,http://p1.music.126.net/Ghr-sL4lwyXxdD_iaUEpBA==/109951165236849981.jpg,5607782759,2022-03-09,5,怎么说呢听这首歌就像在田野上漫步的感觉，阳光似金洒在只属于我和你的世界.,
1866027822,lior_yq,0,http://p1.music.126.net/Ghr-sL4lwyXxdD_iaUEpBA==/109951165236849981.jpg,5607782759,2022-03-09,5,怎么说呢听这首歌就像在田野上漫步的感觉，阳光似金洒在只属于我和你的世界.,
1866027822,lior_yq,0,http://p1.music.126.net/Ghr-sL4lwyXxdD_iaUEpBA==/109951165236849981.jpg,5607782759,2022-03-09,5,怎么说呢听这首歌就像在田野上漫步的感觉，阳光似金洒在只属于我和你的世界.,
1866027822,lior_yq,0,http://p1.music.126.net/Ghr-sL4lwyXxdD_iaUEpBA==/109951165236849981.jpg,5607782759,2022-03-09,5,怎么说呢听这首歌就像在田野上漫步的感觉，阳光似金洒在只属于我和你的世界.,
1522335008,Laity_LXiao,5,http://p1.music.126.net/GCyIpdnEf-e-KbLRjONg1Q==/109951167629305145.jpg,5593799671,2022-02-18,1,2022年快开学了，有人一起听这首歌吗？,
1996017608,夏天来个冰阔落,6,http://p1.music.126.net/d3eVjs92woqMPZZKdqVwnQ==/109951165804442221.jpg,5591963698,2022-02-15,0,嗯，但是草莓月亮后都听不了了,
1528677687,Yotifi_,6,http://p1.music.126.net/jhUG_US9CPwU5-skOf4HHQ==/109951167394849558.jpg,5590870315,2022-02-14,0,有啦！,
1674870297,小七小七制作电影音,5,http://p1.music.126.net/U4DnpWXC4HTiC0Sj5v9ocw==/109951167491369378.jpg,5584471633,2022-02-08,0,mv我洗澡都在看,
1674870297,小七小七制作电影音,5,http://p1.music.126.net/U4DnpWXC4HTiC0Sj5v9ocw==/109951167491369378.jpg,5584471594,2022-02-08,0,这个好好玩,
1996017608,夏天来个冰阔落,6,http://p1.music.126.net/d3eVjs92woqMPZZKdqVwnQ==/109951165804442221.jpg,5584272040,2022-02-08,1,现在又没版权了......,
1291857397,配配I中鹿有你,0,http://p1.music.126.net/_ThzHRYmuXKIx0B4YlJBpg==/109951168083344133.jpg,5583400503,2022-02-07,0,就很奈斯❤️,
3395176148,Brrr__,0,http://p1.music.126.net/8IXhGfyyNKlt-8peKZ6mvQ==/109951168451309739.jpg,5583309354,2022-02-07,0,你好会夸,
3395176148,Brrr__,0,http://p1.music.126.net/8IXhGfyyNKlt-8peKZ6mvQ==/109951168451309739.jpg,5583308462,2022-02-07,0,好神仙,
332716400,baekseju,0,http://p1.music.126.net/LA2WKOmn3yJ93leZN9yF7A==/109951168518283904.jpg,5582096244,2022-02-06,0,睡觉💤,
332716400,baekseju,0,http://p1.music.126.net/LA2WKOmn3yJ93leZN9yF7A==/109951168518283904.jpg,5582096244,2022-02-06,0,睡觉💤,
1816898584,YhMin-Lee,0,http://p1.music.126.net/37N-bui_3kgGzHENDRBz9g==/109951167263134038.jpg,5578754768,2022-02-03,0,"即使在最黑的夜，也要有最动人的音乐
为欧尼加油💜💜💜",
1816898584,YhMin-Lee,0,http://p1.music.126.net/37N-bui_3kgGzHENDRBz9g==/109951167263134038.jpg,5578754768,2022-02-03,0,"即使在最黑的夜，也要有最动人的音乐
为欧尼加油💜💜💜",
